Costumer_Key;Altf_Key;Fisrt_Name;Last_Name;Full_Name;Gender;First_Order;City
13175;AW00013175;Noah;Smith;Noah Smith;Male;25/06/2022;N. Vancouver
13176;AW00013176;Kurt;Chander;Kurt Chander;Male;28/01/2021;Berkeley
13177;AW00013177;Taylor;Rogers;Taylor Rogers;Female;27/01/2021;Milwaukie
13178;AW00013178;Megan;Gray;Megan Gray;Female;10/01/2021;Woodburn
13179;AW00013179;Adrian;Sanchez;Adrian Sanchez;Male;15/04/2022;Sooke
13180;AW00013180;Leslie;Sanz;Leslie Sanz;Female;14/05/2022;Burien
13181;AW00013181;Brian;Morgan;Brian Morgan;Male;17/03/2022;Imperial Beach
13182;AW00013182;Jeremy;Bennett;Jeremy Bennett;Male;22/09/2022;Olympia
13183;AW00013183;Christian;Jenkins;Christian Jenkins;Male;12/03/2022;Spokane
13184;AW00013184;Miguel;Perez;Miguel Perez;Male;17/10/2022;Lebanon
13185;AW00013185;William;Lee;William Lee;Male;17/03/2022;Langley
13186;AW00013186;Marcus;Sanders;Marcus Sanders;Male;09/05/2022;Chula Vista
13187;AW00013187;Evan;Wright;Evan Wright;Male;30/04/2022;Fremont
13188;AW00013188;Anthony;Davis;Anthony Davis;Male;12/10/2022;Puyallup
13189;AW00013189;Gloria;Romero;Gloria Romero;Female;20/01/2021;Concord
13190;AW00013190;Jonathan;Diaz;Jonathan Diaz;Male;10/01/2021;Burbank
13191;AW00013191;Emma;Rodriguez;Emma Rodriguez;Female;30/08/2022;Redwood City
13192;AW00013192;Hunter;Martinez;Hunter Martinez;Male;09/11/2022;San Carlos
13193;AW00013193;Kevin;Evans;Kevin Evans;Male;06/07/2022;Mill Valley
13194;AW00013194;Kevin;Carter;Kevin Carter;Male;19/09/2022;Burlingame
13195;AW00013195;Aaron;Perry;Aaron Perry;Male;09/04/2022;San Francisco
13196;AW00013196;Kimberly;Sanders;Kimberly Sanders;Female;08/10/2022;Issaquah
13197;AW00013197;Katherine;Smith;Katherine Smith;Female;07/04/2022;N. Vancouver
13198;AW00013198;Cindy;Gray;Cindy Gray;Female;23/02/2022;Metchosin
13199;AW00013199;Timothy;Stewart;Timothy Stewart;Male;28/01/2022;Vancouver
13200;AW00013200;Jessica;Miller;Jessica Miller;Female;10/11/2022;San Diego
13201;AW00013201;Nicholas;Davis;Nicholas Davis;Male;16/07/2022;Sooke
13202;AW00013202;Natasha;Romero;Natasha Romero;Female;08/01/2021;Colma
13203;AW00013203;Bailey;Bell;Bailey Bell;Female;28/01/2021;Olympia
13204;AW00013204;Savannah;Parker;Savannah Parker;Female;04/11/2022;Imperial Beach
13205;AW00013205;Jerome;Torres;Jerome Torres;Male;19/01/2021;Canoga Park
13206;AW00013206;Emily;Flores;Emily Flores;Female;17/02/2022;Vancouver
13207;AW00013207;Kenneth;Rai;Kenneth Rai;Male;06/10/2022;Chula Vista
13208;AW00013208;Cassidy;Bryant;Cassidy Bryant;Female;31/12/2020;Concord
13209;AW00013209;Alexandria;Bailey;Alexandria Bailey;Female;31/08/2022;Langford
13210;AW00013210;Ethan;Simmons;Ethan Simmons;Male;31/12/2020;Redwood City
13211;AW00013211;James;Jai;James Jai;Male;19/01/2023;Beaverton
13212;AW00013212;Logan;Phillips;Logan Phillips;Male;27/01/2021;Long Beach
13213;AW00013213;Courtney;King;Courtney King;Female;08/03/2022;Walla Walla
13214;AW00013214;Elijah;Adams;Elijah Adams;Male;11/01/2021;Seattle
13215;AW00013215;Colleen;Sharma;Colleen Sharma;Female;12/08/2022;Carrollton
13216;AW00013216;Mary;Mitchell;Mary Mitchell;Female;08/05/2022;Fremont
13217;AW00013217;Julian;Alexander;Julian Alexander;Male;17/09/2022;Langford
13218;AW00013218;Melissa;Bryant;Melissa Bryant;Female;02/11/2022;Chula Vista
13219;AW00013219;Rafael;Shan;Rafael Shan;Male;05/10/2022;Concord
13220;AW00013220;Isabella;Hernandez;Isabella Hernandez;Female;31/12/2020;Newport Beach
13221;AW00013221;Madeline;Hall;Madeline Hall;Female;18/01/2021;Lincoln Acres
13222;AW00013222;Arturo;Liu;Arturo Liu;Male;22/03/2022;Cliffside
13223;AW00013223;Noah;Lee;Noah Lee;Male;25/10/2022;Imperial Beach
13224;AW00013224;Amanda;Brooks;Amanda Brooks;Female;22/01/2021;Kirkland
13225;AW00013225;Jésus;Suarez;Jésus Suarez;Male;09/01/2021;Berkeley
13226;AW00013226;Jenna;Mitchell;Jenna Mitchell;Female;04/01/2021;Walla Walla
13227;AW00013227;Alexander;Wilson;Alexander Wilson;Male;14/04/2022;Chula Vista
13228;AW00013228;Thomas;Sanchez;Thomas Sanchez;Male;26/07/2022;Colma
13229;AW00013229;Dylan;Wang;Dylan Wang;Male;03/07/2022;Woodburn
13230;AW00013230;Chloe;Bryant;Chloe Bryant;Female;14/01/2021;Olympia
13231;AW00013231;Alexia;Ross;Alexia Ross;Female;24/04/2022;Langley
13232;AW00013232;Kaitlyn;Baker;Kaitlyn Baker;Female;07/09/2022;Lebanon
13233;AW00013233;Richard;Coleman;Richard Coleman;Male;19/02/2021;Marysville
13234;AW00013234;Robert;Lewis;Robert Lewis;Male;31/01/2022;Puyallup
13235;AW00013235;Jonathan;Robinson;Jonathan Robinson;Male;18/02/2022;Woodburn
13236;AW00013236;Robert;Wang;Robert Wang;Male;20/10/2022;Beverly Hills
13237;AW00013237;Devin;Stewart;Devin Stewart;Male;16/02/2021;Torrance
13238;AW00013238;John;Williams;John Williams;Male;06/02/2021;Torrance
13239;AW00013239;Matthew;Thomas;Matthew Thomas;Male;24/05/2022;N. Vancouver
13240;AW00013240;Blake;Foster;Blake Foster;Male;31/08/2022;Chula Vista
13241;AW00013241;Natalie;Ward;Natalie Ward;Female;04/09/2022;Victoria
13242;AW00013242;Kyle;Yang;Kyle Yang;Male;09/10/2022;Los Angeles
13243;AW00013243;Alyssa;Davis;Alyssa Davis;Female;05/02/2021;Lake Oswego
13244;AW00013244;Jose;Sharma;Jose Sharma;Male;10/10/2022;Puyallup
13245;AW00013245;Angel;Scott;Angel Scott;Male;07/07/2022;Salem
13246;AW00013246;Hailey;Perez;Hailey Perez;Female;29/01/2021;Long Beach
13247;AW00013247;Zachary;Chen;Zachary Chen;Male;13/02/2021;Burbank
13248;AW00013248;Isabella;Martinez;Isabella Martinez;Female;30/01/2021;Edmonds
13249;AW00013249;Ryan;Perry;Ryan Perry;Male;10/04/2022;Shawnee
13250;AW00013250;Jordan;King;Jordan King;Female;20/02/2021;Santa Cruz
13251;AW00013251;Raymond;Malhotra;Raymond Malhotra;Male;01/11/2021;Esher-Molesey
13252;AW00013252;Bianca;Lu;Bianca Lu;Female;10/11/2021;London
13253;AW00013253;Carly;Xie;Carly Xie;Female;02/11/2021;London
13254;AW00013254;Beth;Gomez;Beth Gomez;Female;11/12/2021;Milton Keynes
13255;AW00013255;Lance;Blanco;Lance Blanco;Male;02/12/2021;Saarbrücken
13256;AW00013256;Abby;Subram;Abby Subram;Female;13/12/2021;Essen
13257;AW00013257;Jon;Chander;Jon Chander;Male;13/01/2020;Hof
13258;AW00013258;Anne;Dominguez;Anne Dominguez;Female;05/01/2020;Kassel
13259;AW00013259;Allen;Garcia;Allen Garcia;Male;23/01/2020;Münster
13260;AW00013260;James;Flores;James Flores;Male;17/01/2020;Neunkirchen
13261;AW00013261;Lindsey;Andersen;Lindsey Andersen;Female;08/01/2020;Paderborn
13262;AW00013262;Jaime;Nara;Jaime Nara;Male;22/03/2022;High Wycombe
13263;AW00013263;Kate;Anand;Kate Anand;Female;13/11/2020;Roncq
13264;AW00013264;Melanie;Sanchez;Melanie Sanchez;Female;03/01/2020;Ingolstadt
13265;AW00013265;Luke;Adams;Luke Adams;Male;11/01/2020;Paderborn
13266;AW00013266;Samuel;Wang;Samuel Wang;Male;20/03/2022;Long Beach
13267;AW00013267;Matthew;Moore;Matthew Moore;Male;11/04/2022;Haney
13268;AW00013268;Katherine;Parker;Katherine Parker;Female;13/02/2022;Victoria
13269;AW00013269;Rachel;Martin;Rachel Martin;Female;12/02/2021;Lynnwood
13270;AW00013270;Mason;Baker;Mason Baker;Male;27/09/2022;Cliffside
13271;AW00013271;Ryan;Anderson;Ryan Anderson;Male;15/09/2022;Port Hammond
13272;AW00013272;Jordan;Gonzalez;Jordan Gonzalez;Female;29/10/2022;Oregon City
13273;AW00013273;Elizabeth;Lee;Elizabeth Lee;Female;25/02/2021;Coronado
13274;AW00013274;Joshua;Lee;Joshua Lee;Male;31/01/2021;Ballard
13275;AW00013275;Carlos;Murphy;Carlos Murphy;Male;10/02/2022;Everett
13276;AW00013276;Sarah;Johnson;Sarah Johnson;Female;04/12/2022;Everett
13277;AW00013277;Nathan;Brown;Nathan Brown;Male;16/02/2021;Salem
13278;AW00013278;Jorge;Hu;Jorge Hu;Male;26/02/2021;Chula Vista
13279;AW00013279;Rachel;Howard;Rachel Howard;Female;02/02/2021;Palo Alto
13280;AW00013280;Bailey;Adams;Bailey Adams;Female;22/02/2021;Kirkland
13281;AW00013281;Brent;Li;Brent Li;Male;10/01/2023;Burbank
13282;AW00013282;Madison;Price;Madison Price;Female;27/11/2022;Burlingame
13283;AW00013283;Dakota;Griffin;Dakota Griffin;Male;05/02/2021;Lebanon
13284;AW00013284;Victoria;Butler;Victoria Butler;Female;03/04/2022;Langford
13285;AW00013285;Kara;Chavez;Kara Chavez;Female;06/02/2022;Cliffside
13286;AW00013286;Hannah;Rodriguez;Hannah Rodriguez;Female;10/02/2021;Milwaukie
13287;AW00013287;Brandon;Rodriguez;Brandon Rodriguez;Male;11/02/2021;Burbank
13288;AW00013288;Jackson;Lopez;Jackson Lopez;Male;26/02/2021;Grossmont
13289;AW00013289;Alexandria;Coleman;Alexandria Coleman;Female;09/07/2022;Cliffside
13290;AW00013290;Jordan;Campbell;Jordan Campbell;Male;21/04/2022;Sooke
13291;AW00013291;Nina;Xu;Nina Xu;Female;25/05/2022;Branson
13292;AW00013292;Paula;Carlson;Paula Carlson;Female;18/02/2021;Burien
13293;AW00013293;Barbara;Lu;Barbara Lu;Female;20/07/2022;Chula Vista
13294;AW00013294;Cassidy;Hughes;Cassidy Hughes;Female;06/10/2022;Edmonds
13295;AW00013295;Jasmine;Jackson;Jasmine Jackson;Female;23/01/2023;Portland
13296;AW00013296;Seth;Anderson;Seth Anderson;Male;27/03/2022;Beverly Hills
13297;AW00013297;Arthur;Rubio;Arthur Rubio;Male;26/07/2022;Chula Vista
13298;AW00013298;Anna;Harris;Anna Harris;Female;19/02/2021;Lincoln Acres
13299;AW00013299;Vanessa;Ross;Vanessa Ross;Female;25/02/2021;Palo Alto
13300;AW00013300;Timothy;Hernandez;Timothy Hernandez;Male;30/08/2022;Redmond
13301;AW00013301;Angela;Stewart;Angela Stewart;Female;15/09/2022;Sedro Woolley
13302;AW00013302;Cole;Torres;Cole Torres;Male;01/03/2022;Oakland
13303;AW00013303;Jonathan;Martinez;Jonathan Martinez;Male;03/05/2022;Oak Bay
13304;AW00013304;Sara;Peterson;Sara Peterson;Female;26/02/2021;Tacoma
13305;AW00013305;Oscar;Alexander;Oscar Alexander;Male;04/05/2022;Puyallup
13306;AW00013306;Kaitlyn;Cox;Kaitlyn Cox;Female;16/12/2022;Santa Monica
13307;AW00013307;Michelle;Stone;Michelle Stone;Female;04/06/2022;Downey
13308;AW00013308;Kaitlyn;King;Kaitlyn King;Female;27/04/2022;Walla Walla
13309;AW00013309;Angela;Sanders;Angela Sanders;Female;19/04/2022;El Cajon
13310;AW00013310;Miguel;Barnes;Miguel Barnes;Male;13/03/2022;Puyallup
13311;AW00013311;Isabella;Reed;Isabella Reed;Female;25/12/2022;Renton
13312;AW00013312;Natalie;Jenkins;Natalie Jenkins;Female;22/07/2022;Chula Vista
13313;AW00013313;Megan;Stone;Megan Stone;Female;13/03/2022;Glendale
13314;AW00013314;Jordan;Hernandez;Jordan Hernandez;Male;16/02/2021;Grossmont
13315;AW00013315;Lucas;Thomas;Lucas Thomas;Male;25/02/2021;Imperial Beach
13316;AW00013316;Angel;Rivera;Angel Rivera;Male;24/02/2021;Bellflower
13317;AW00013317;Jeremiah;Long;Jeremiah Long;Male;23/11/2022;Los Angeles
13318;AW00013318;Amber;Perez;Amber Perez;Female;12/02/2022;Sooke
13319;AW00013319;Charles;Howard;Charles Howard;Male;02/02/2021;Marysville
13320;AW00013320;Jasmine;Jones;Jasmine Jones;Female;26/02/2022;Grossmont
13321;AW00013321;Arianna;Barnes;Arianna Barnes;Female;30/12/2022;Portland
13322;AW00013322;Elizabeth;Patterson;Elizabeth Patterson;Female;09/05/2022;Olympia
13323;AW00013323;Adam;Adams;Adam Adams;Male;13/12/2022;Newport Beach
13324;AW00013324;Florian;Stiller;Florian Stiller;Female;07/02/2021;Santa Monica
13325;AW00013325;Marcus;Wright;Marcus Wright;Male;04/02/2021;Burbank
13326;AW00013326;Bob;Fernandez;Bob Fernandez;Male;04/02/2021;Beverly Hills
13327;AW00013327;Isabelle;Russell;Isabelle Russell;Female;20/07/2022;Bellingham
13328;AW00013328;Albert;Serrano;Albert Serrano;Male;13/04/2022;Cliffside
13329;AW00013329;Jake;Wang;Jake Wang;Male;11/02/2021;Chula Vista
13330;AW00013330;Maria;Patterson;Maria Patterson;Female;02/04/2022;Shawnee
13331;AW00013331;Lauren;Diaz;Lauren Diaz;Female;12/07/2022;Imperial Beach
13332;AW00013332;Neil;Alonso;Neil Alonso;Male;17/10/2022;Colma
13333;AW00013333;Tara;Chander;Tara Chander;Female;24/09/2022;Concord
13334;AW00013334;Melanie;Rivera;Melanie Rivera;Female;31/07/2022;Beaverton
13335;AW00013335;Alyssa;Barnes;Alyssa Barnes;Female;30/11/2022;Lakewood
13336;AW00013336;Deanna;Gill;Deanna Gill;Female;08/04/2022;Colma
13337;AW00013337;Lauren;Cox;Lauren Cox;Female;06/06/2022;Sedro Woolley
13338;AW00013338;Jada;Carter;Jada Carter;Female;26/01/2023;Santa Cruz
13339;AW00013339;Nicole;Clark;Nicole Clark;Female;09/02/2022;Santa Cruz
13340;AW00013340;Natalie;Edwards;Natalie Edwards;Female;18/02/2021;Berkeley
13341;AW00013341;Lucas;King;Lucas King;Male;15/02/2022;Long Beach
13342;AW00013342;Brandon;Jackson;Brandon Jackson;Male;07/11/2022;Coronado
13343;AW00013343;Melanie;Bradley;Melanie Bradley;Female;06/05/2022;Westminster
13344;AW00013344;Caitlin;Reed;Caitlin Reed;Female;02/05/2022;Puyallup
13345;AW00013345;Dalton;Butler;Dalton Butler;Male;22/05/2022;N. Vancouver
13346;AW00013346;Gregory;Chande;Gregory Chande;Male;18/02/2021;Beaverton
13347;AW00013347;Rachel;Hall;Rachel Hall;Female;05/06/2022;Novato
13348;AW00013348;Noah;Young;Noah Young;Male;05/02/2021;Lincoln Acres
13349;AW00013349;Kaitlyn;Gonzalez;Kaitlyn Gonzalez;Female;13/02/2022;Newport Beach
13350;AW00013350;Isaac;Sandberg;Isaac Sandberg;Male;18/04/2022;Shawnee
13351;AW00013351;Mariah;Cox;Mariah Cox;Female;19/02/2021;Issaquah
13352;AW00013352;Joseph;Davis;Joseph Davis;Male;21/06/2022;La Jolla
13353;AW00013353;Jordyn;Coleman;Jordyn Coleman;Female;22/02/2021;Lynnwood
13354;AW00013354;Eric;Campbell;Eric Campbell;Male;25/02/2021;Seattle
13355;AW00013355;Jackson;Jai;Jackson Jai;Male;12/02/2021;Puyallup
13356;AW00013356;Stefanie;Prasad;Stefanie Prasad;Female;16/10/2022;Bellingham
13357;AW00013357;Blake;Gonzales;Blake Gonzales;Male;05/02/2021;El Cajon
13358;AW00013358;Alexandra;Edwards;Alexandra Edwards;Female;20/09/2022;Metchosin
13359;AW00013359;Ian;Wood;Ian Wood;Male;30/01/2021;Downey
13360;AW00013360;Jada;Cook;Jada Cook;Female;04/02/2022;Concord
13361;AW00013361;Cameron;Jai;Cameron Jai;Male;25/02/2021;Lake Oswego
13362;AW00013362;Destiny;Morgan;Destiny Morgan;Female;04/02/2021;Bellflower
13363;AW00013363;Sydney;Allen;Sydney Allen;Female;28/02/2022;Woodburn
13364;AW00013364;Natalie;Anderson;Natalie Anderson;Female;15/05/2022;Bellflower
13365;AW00013365;Luke;Shan;Luke Shan;Male;11/09/2022;Concord
13366;AW00013366;Austin;Davis;Austin Davis;Male;26/05/2022;Westminster
13367;AW00013367;Savannah;Edwards;Savannah Edwards;Female;27/02/2021;Lynnwood
13368;AW00013368;Kyle;Henderson;Kyle Henderson;Male;26/10/2022;Renton
13369;AW00013369;Mariah;Henderson;Mariah Henderson;Female;02/02/2021;Edmonds
13370;AW00013370;Blake;Ross;Blake Ross;Male;18/11/2022;Oregon City
13371;AW00013371;Sydney;Gonzales;Sydney Gonzales;Female;06/08/2022;Salem
13372;AW00013372;Isaac;Edwards;Isaac Edwards;Male;04/02/2022;Yakima
13373;AW00013373;Michelle;Murphy;Michelle Murphy;Female;31/03/2022;Beverly Hills
13374;AW00013374;Marco;Martinez;Marco Martinez;Male;13/10/2022;Burlingame
13375;AW00013375;Jason;Kumar;Jason Kumar;Male;03/12/2022;Colma
13376;AW00013376;Jerry;Rai;Jerry Rai;Male;26/09/2022;Concord
13377;AW00013377;Thomas;Hernandez;Thomas Hernandez;Male;01/05/2022;Santa Cruz
13378;AW00013378;Alexandra;Bailey;Alexandra Bailey;Female;31/01/2021;Woodland Hills
13379;AW00013379;Bailey;Morris;Bailey Morris;Female;17/07/2022;Sedro Woolley
13380;AW00013380;Katherine;Scott;Katherine Scott;Female;01/02/2021;Bellflower
13381;AW00013381;Vanessa;Jenkins;Vanessa Jenkins;Female;24/07/2022;Coronado
13382;AW00013382;Richard;Rogers;Richard Rogers;Male;12/02/2021;Santa Monica
13383;AW00013383;Natalie;Wright;Natalie Wright;Female;31/01/2021;Beaverton
13384;AW00013384;Mario;Ashe;Mario Ashe;Male;04/02/2021;Bremerton
13385;AW00013385;Danielle;Cook;Danielle Cook;Female;23/02/2021;Issaquah
13386;AW00013386;Samuel;Patterson;Samuel Patterson;Male;02/10/2022;Lebanon
13387;AW00013387;Miranda;Jenkins;Miranda Jenkins;Female;02/11/2022;Berkeley
13388;AW00013388;Marshall;Shen;Marshall Shen;Male;05/03/2022;Burlingame
13389;AW00013389;Madison;Thomas;Madison Thomas;Female;30/11/2022;Lemon Grove
13390;AW00013390;Julia;Collins;Julia Collins;Female;30/12/2022;Novato
13391;AW00013391;Brenda;Malhotra;Brenda Malhotra;Female;02/10/2022;Burnaby
13392;AW00013392;Hunter;Parker;Hunter Parker;Male;09/11/2022;Beaverton
13393;AW00013393;Willie;Kumar;Willie Kumar;Male;10/05/2022;Beaverton
13394;AW00013394;Matthew;Clark;Matthew Clark;Male;12/05/2022;Beaverton
13395;AW00013395;Gabriel;Li;Gabriel Li;Male;18/07/2022;Bellingham
13396;AW00013396;David;Kumar;David Kumar;Male;29/05/2022;Olympia
13397;AW00013397;Adam;Mitchell;Adam Mitchell;Male;12/11/2022;Redmond
13398;AW00013398;Logan;Ross;Logan Ross;Male;21/11/2022;Sedro Woolley
13399;AW00013399;Edward;Young;Edward Young;Male;08/11/2022;Grossmont
13400;AW00013400;Julia;Thomas;Julia Thomas;Female;26/02/2021;Grossmont
13401;AW00013401;Erin;Bradley;Erin Bradley;Female;28/02/2021;Woodland Hills
13402;AW00013402;Gabriel;Turner;Gabriel Turner;Male;22/02/2021;El Cajon
13403;AW00013403;Jennifer;Jackson;Jennifer Jackson;Female;23/02/2021;Woodburn
13404;AW00013404;Kelvin;Yang;Kelvin Yang;Male;16/12/2021;London
13405;AW00013405;Ethan;Bryant;Ethan Bryant;Male;01/11/2020;Roubaix
13406;AW00013406;Craig;Jiménez;Craig Jiménez;Male;28/01/2020;Münster
13407;AW00013407;Cassandra;Rana;Cassandra Rana;Female;27/12/2021;London
13408;AW00013408;Katherine;Gonzales;Katherine Gonzales;Female;14/12/2021;Peterborough
13409;AW00013409;Cory;Fernandez;Cory Fernandez;Male;22/10/2022;Tremblay-en-France
13410;AW00013410;Jillian;Madan;Jillian Madan;Female;07/06/2022;Berlin
13411;AW00013411;Jacquelyn;Blanco;Jacquelyn Blanco;Female;07/12/2021;Berks
13412;AW00013412;Rafael;Zhao;Rafael Zhao;Male;09/12/2022;Birmingham
13413;AW00013413;Fernando;Phillips;Fernando Phillips;Male;31/10/2022;Portland
13414;AW00013414;Miguel;Wilson;Miguel Wilson;Male;06/05/2022;Oregon City
13415;AW00013415;Marcus;Rogers;Marcus Rogers;Male;26/05/2022;Beverly Hills
13416;AW00013416;Richard;Roberts;Richard Roberts;Male;10/03/2022;Fremont
13417;AW00013417;Ian;Cox;Ian Cox;Male;02/05/2022;Long Beach
13418;AW00013418;Devin;Cox;Devin Cox;Male;05/05/2022;Vancouver
13419;AW00013419;Lauren;Coleman;Lauren Coleman;Female;10/02/2021;Bremerton
13420;AW00013420;Jordan;Turner;Jordan Turner;Female;21/02/2021;Grossmont
13421;AW00013421;Alyssa;Patterson;Alyssa Patterson;Female;27/04/2022;Santa Cruz
13422;AW00013422;Jacqueline;Washington;Jacqueline Washington;Female;16/05/2022;Spring Valley
13423;AW00013423;Alex;Peterson;Alex Peterson;Male;24/07/2022;Sooke
13424;AW00013424;Jasmine;Thomas;Jasmine Thomas;Female;02/02/2021;Corvallis
13425;AW00013425;Jose;Garcia;Jose Garcia;Male;23/02/2021;Edmonds
13426;AW00013426;Taylor;Williams;Taylor Williams;Female;05/03/2021;Bellflower
13427;AW00013427;Connor;Winston;Connor Winston;Male;21/05/2022;Lincoln Acres
13428;AW00013428;Marcus;Ramirez;Marcus Ramirez;Male;11/05/2022;Novato
13429;AW00013429;Gabrielle;Washington;Gabrielle Washington;Female;11/03/2021;Palo Alto
13430;AW00013430;Edward;Griffin;Edward Griffin;Male;22/03/2022;Santa Monica
13431;AW00013431;Bryan;James;Bryan James;Male;14/03/2021;Tacoma
13432;AW00013432;Dalton;Wood;Dalton Wood;Male;27/03/2022;Ballard
13433;AW00013433;Jessie;Vazquez;Jessie Vazquez;Female;18/03/2021;Bellflower
13434;AW00013434;Kaitlyn;Wright;Kaitlyn Wright;Female;13/10/2022;N. Vancouver
13435;AW00013435;Tracy;Pal;Tracy Pal;Female;17/03/2021;Beverly Hills
13436;AW00013436;Gail;Griffin;Gail Griffin;Female;12/03/2021;Issaquah
13437;AW00013437;Ethan;Flores;Ethan Flores;Male;02/03/2022;Port Orchard
13438;AW00013438;Chloe;Griffin;Chloe Griffin;Female;02/03/2021;Redmond
13439;AW00013439;Arturo;Lin;Arturo Lin;Male;18/05/2022;Burlingame
13440;AW00013440;Sydney;Miller;Sydney Miller;Female;12/05/2022;Victoria
13441;AW00013441;Omar;Zhang;Omar Zhang;Male;29/11/2022;Bellingham
13442;AW00013442;Paula;Vazquez;Paula Vazquez;Female;18/03/2021;Burien
13443;AW00013443;Jasmine;White;Jasmine White;Female;10/03/2021;Lebanon
13444;AW00013444;Abby;Lopez;Abby Lopez;Female;13/07/2022;Beverly Hills
13445;AW00013445;Logan;Davis;Logan Davis;Male;14/11/2022;Daly City
13446;AW00013446;Katelyn;Scott;Katelyn Scott;Female;01/03/2021;El Cajon
13447;AW00013447;Destiny;Cox;Destiny Cox;Female;26/03/2021;Long Beach
13448;AW00013448;Catherine;Ward;Catherine Ward;Female;01/06/2022;Palo Alto
13449;AW00013449;Jerome;Diaz;Jerome Diaz;Male;12/03/2021;Bremerton
13450;AW00013450;Victoria;Jones;Victoria Jones;Female;28/04/2021;Oregon City
13451;AW00013451;Robin;Browning;Robin Browning;Female;18/10/2022;Burbank
13452;AW00013452;Kaitlyn;Evans;Kaitlyn Evans;Female;30/03/2021;Glendale
13453;AW00013453;Amanda;Howard;Amanda Howard;Female;08/04/2021;Lincoln Acres
13454;AW00013454;Benjamin;Griffin;Benjamin Griffin;Male;14/06/2022;Long Beach
13455;AW00013455;Kaitlyn;Bryant;Kaitlyn Bryant;Female;10/06/2022;San Diego
13456;AW00013456;Sydney;Hernandez;Sydney Hernandez;Female;14/04/2021;Kirkland
13457;AW00013457;Eric;Henderson;Eric Henderson;Male;05/08/2022;W. Linn
13458;AW00013458;Joan;James;Joan James;Female;07/02/2022;Bellingham
13459;AW00013459;Devin;Foster;Devin Foster;Male;11/11/2022;San Diego
13460;AW00013460;Jasmine;Walker;Jasmine Walker;Female;01/05/2022;Newton
13461;AW00013461;Anthony;Jones;Anthony Jones;Male;30/03/2021;Santa Cruz
13462;AW00013462;Jay;Sara;Jay Sara;Male;18/04/2021;Bellingham
13463;AW00013463;Tammy;Sara;Tammy Sara;Female;13/11/2022;Bellflower
13464;AW00013464;Martha;Hu;Martha Hu;Female;19/04/2021;Beverly Hills
13465;AW00013465;Sydney;Campbell;Sydney Campbell;Female;21/11/2022;Long Beach
13466;AW00013466;Bryce;James;Bryce James;Male;16/09/2022;Langley
13467;AW00013467;Kristopher;Martinez;Kristopher Martinez;Male;10/05/2022;Bellingham
13468;AW00013468;Mariah;Sanders;Mariah Sanders;Female;24/04/2021;Portland
13469;AW00013469;Bryce;Bailey;Bryce Bailey;Male;16/01/2023;Tacoma
13470;AW00013470;Jaclyn;Jai;Jaclyn Jai;Female;20/12/2022;Bellflower
13471;AW00013471;Eric;Bryant;Eric Bryant;Male;20/05/2022;Grossmont
